,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8711,9320990090.0,348000.0,3.0,2.5,1730.0,4004.0,2.0,0.0,0.0,3.0,7.0,1730.0,0.0,1999.0,0.0,98148.0,47.4317,-122.32799999999999,1730.0,b'5523'
8712,3791400100.0,301000.0,4.0,2.5,2810.0,6146.0,2.0,0.0,0.0,3.0,9.0,2810.0,0.0,1998.0,0.0,98031.0,47.4045,-122.208,2810.0,b'6180'
8713,6021503885.0,427550.0,2.0,1.0,880.0,4000.0,1.0,0.0,0.0,3.0,7.0,880.0,0.0,1940.0,0.0,98117.0,47.6848,-122.38600000000001,1150.0,b'4000'
8714,7979900552.0,361000.0,3.0,1.0,1040.0,6720.0,1.5,0.0,0.0,3.0,7.0,1040.0,0.0,1951.0,0.0,98155.0,47.7444,-122.294,1880.0,b'11407'
8715,5101405340.0,460000.0,2.0,2.5,1830.0,8107.0,1.0,0.0,0.0,5.0,7.0,930.0,900.0,1946.0,0.0,98125.0,47.701,-122.305,1260.0,b'6960'
8716,5016003146.0,958000.0,4.0,3.5,1800.0,6400.0,2.0,0.0,2.0,3.0,8.0,1800.0,0.0,1984.0,2011.0,98112.0,47.625,-122.3,1700.0,b'4736'
8717,2734100065.0,445000.0,5.0,1.75,2460.0,6846.0,1.5,0.0,0.0,5.0,7.0,1340.0,1120.0,1911.0,0.0,98108.0,47.5445,-122.321,1410.0,b'4800'
8718,8029650040.0,373000.0,3.0,2.5,1670.0,3565.0,2.0,0.0,0.0,3.0,7.0,1670.0,0.0,1999.0,0.0,98072.0,47.7623,-122.161,1510.0,b'3770'
8719,6204410150.0,525000.0,4.0,2.25,2660.0,7957.0,1.0,0.0,0.0,4.0,8.0,1750.0,910.0,1977.0,0.0,98011.0,47.7351,-122.199,1890.0,b'8250'
8720,662310620.0,364988.0,3.0,2.5,2850.0,12593.0,2.0,0.0,0.0,3.0,9.0,2850.0,0.0,1997.0,0.0,98023.0,47.2848,-122.345,2850.0,b'9435'
8721,924000040.0,324000.0,2.0,1.0,820.0,8370.0,1.0,0.0,0.0,4.0,7.0,820.0,0.0,1941.0,0.0,98177.0,47.7256,-122.361,1410.0,b'8370'
8722,3333500096.0,625000.0,4.0,3.0,2350.0,5627.0,1.0,0.0,0.0,5.0,8.0,1490.0,860.0,1960.0,0.0,98118.0,47.5514,-122.26799999999999,2020.0,b'5627'
8723,349400100.0,237500.0,3.0,1.75,1480.0,7830.0,1.0,0.0,0.0,3.0,7.0,1480.0,0.0,1980.0,0.0,98022.0,47.1967,-121.99799999999999,1130.0,b'7553'
8724,3876000970.0,429300.0,6.0,2.25,2930.0,15949.0,1.0,0.0,0.0,4.0,8.0,1730.0,1200.0,1965.0,0.0,98034.0,47.7188,-122.185,1730.0,b'8550'
8725,7883603425.0,155000.0,3.0,1.0,1250.0,6250.0,1.0,0.0,0.0,2.0,7.0,1030.0,220.0,1949.0,0.0,98108.0,47.5292,-122.323,1130.0,b'6250'
8726,923000580.0,614000.0,4.0,2.75,2760.0,8160.0,1.5,0.0,2.0,4.0,8.0,1780.0,980.0,1940.0,0.0,98177.0,47.7248,-122.365,2720.0,b'8160'
8727,6635000110.0,650000.0,3.0,2.5,2380.0,3332.0,2.0,0.0,0.0,3.0,9.0,2380.0,0.0,2014.0,0.0,98034.0,47.7194,-122.199,2590.0,b'4382'
8728,7000100775.0,625000.0,3.0,2.0,1730.0,12219.0,1.0,0.0,0.0,4.0,7.0,1730.0,0.0,1986.0,0.0,98004.0,47.5825,-122.189,2470.0,b'13594'
8729,6383000690.0,587100.0,3.0,2.25,1670.0,6414.0,1.0,0.0,0.0,4.0,8.0,1670.0,0.0,1961.0,0.0,98117.0,47.6921,-122.38600000000001,2130.0,b'7035'
8730,9113600210.0,380000.0,4.0,2.5,2150.0,37647.0,2.0,0.0,0.0,3.0,8.0,2150.0,0.0,1991.0,0.0,98042.0,47.3117,-122.083,2410.0,b'42193'
8731,5249804760.0,479500.0,2.0,1.0,930.0,5760.0,1.0,0.0,0.0,3.0,6.0,730.0,200.0,1917.0,0.0,98118.0,47.5598,-122.266,1970.0,b'5760'
8732,3364900156.0,382888.0,1.0,1.0,620.0,2380.0,1.0,0.0,0.0,3.0,6.0,620.0,0.0,1900.0,0.0,98115.0,47.6746,-122.32600000000001,980.0,b'3570'
8733,117000001.0,540000.0,4.0,4.25,1960.0,3565.0,2.0,0.0,0.0,3.0,7.0,1960.0,0.0,1940.0,2003.0,98116.0,47.5849,-122.384,1920.0,b'5750'
8734,7555200230.0,691000.0,4.0,2.75,2550.0,8632.0,1.0,0.0,0.0,3.0,8.0,1700.0,850.0,1972.0,0.0,98033.0,47.6477,-122.197,2550.0,b'9534'
8735,9178600360.0,760500.0,3.0,2.0,1990.0,3990.0,1.0,0.0,0.0,5.0,7.0,1130.0,860.0,1912.0,0.0,98103.0,47.6572,-122.333,1710.0,b'4000'
8736,7853301570.0,685000.0,4.0,2.5,3550.0,10968.0,2.0,0.0,0.0,3.0,9.0,3550.0,0.0,2006.0,0.0,98065.0,47.5431,-121.88600000000001,3550.0,b'8583'
8737,5066400564.0,199129.0,3.0,1.0,860.0,33664.0,1.0,0.0,0.0,4.0,6.0,860.0,0.0,1955.0,0.0,98001.0,47.295,-122.275,1290.0,b'18287'
8738,9264950600.0,335000.0,3.0,3.0,2031.0,7702.0,2.0,0.0,0.0,3.0,9.0,2031.0,0.0,1988.0,0.0,98023.0,47.3058,-122.348,2390.0,b'7700'
8739,4010800110.0,305100.0,3.0,2.0,1590.0,35988.0,1.0,0.0,0.0,4.0,8.0,1590.0,0.0,1974.0,0.0,98058.0,47.4365,-122.10600000000001,2780.0,b'23789'
8740,1546600120.0,830000.0,4.0,2.25,3010.0,12202.0,1.0,0.0,0.0,4.0,9.0,3010.0,0.0,1959.0,0.0,98005.0,47.6387,-122.17399999999999,2480.0,b'10143'
8741,4139440100.0,810000.0,3.0,2.5,2610.0,8481.0,2.0,0.0,0.0,3.0,10.0,2610.0,0.0,1993.0,0.0,98006.0,47.5535,-122.115,3140.0,b'10008'
8742,1939050110.0,500000.0,3.0,2.25,1440.0,15661.0,1.0,0.0,0.0,3.0,8.0,1180.0,260.0,1988.0,0.0,98074.0,47.6225,-122.038,1440.0,b'13963'
8743,6126601445.0,490000.0,3.0,1.75,1920.0,5405.0,1.0,0.0,2.0,4.0,7.0,960.0,960.0,1947.0,0.0,98126.0,47.5583,-122.38,1190.0,b'5405'
8744,9274200620.0,490000.0,2.0,1.75,1670.0,4200.0,2.0,0.0,0.0,3.0,7.0,1670.0,0.0,1912.0,0.0,98116.0,47.5862,-122.387,1340.0,b'2875'
8745,2868300061.0,272000.0,4.0,1.75,1390.0,10660.0,1.0,0.0,0.0,4.0,7.0,1030.0,360.0,1960.0,0.0,98198.0,47.4128,-122.323,1800.0,b'11960'
8746,3831200210.0,280000.0,3.0,2.25,2140.0,7200.0,2.0,0.0,0.0,4.0,7.0,2140.0,0.0,1979.0,0.0,98031.0,47.3913,-122.191,1890.0,b'7455'
8747,7301300150.0,233000.0,3.0,1.0,1250.0,6180.0,1.5,0.0,0.0,3.0,7.0,1250.0,0.0,1955.0,0.0,98155.0,47.7474,-122.32700000000001,1490.0,b'6180'
8748,3368900084.0,275000.0,3.0,1.0,1080.0,6000.0,1.0,0.0,0.0,4.0,7.0,1080.0,0.0,1952.0,0.0,98133.0,47.7579,-122.33,1200.0,b'7210'
8749,8856500220.0,375000.0,3.0,3.25,2760.0,6420.0,2.0,0.0,2.0,3.0,9.0,2110.0,650.0,1991.0,0.0,98031.0,47.3895,-122.221,2030.0,b'7725'
8750,9527310110.0,445000.0,3.0,2.75,2180.0,3703.0,2.0,0.0,0.0,3.0,8.0,2180.0,0.0,2004.0,0.0,98011.0,47.776,-122.169,2190.0,b'3963'
8751,2767604712.0,437500.0,3.0,2.5,1260.0,1125.0,3.0,0.0,0.0,3.0,8.0,1260.0,0.0,2002.0,0.0,98107.0,47.6706,-122.381,1360.0,b'1250'
8752,3336001515.0,426250.0,4.0,1.0,1610.0,6000.0,1.5,0.0,0.0,4.0,7.0,1510.0,100.0,1905.0,0.0,98118.0,47.5261,-122.266,1430.0,b'6000'
8753,5103900015.0,358000.0,3.0,1.5,2450.0,12497.0,1.0,0.0,0.0,4.0,7.0,2450.0,0.0,1967.0,0.0,98065.0,47.5317,-121.834,1560.0,b'11700'
8754,1025069255.0,1175000.0,4.0,3.5,4150.0,49503.0,2.0,0.0,0.0,3.0,11.0,4150.0,0.0,2003.0,0.0,98053.0,47.6746,-122.01799999999999,3330.0,b'60137'
8755,2724069010.0,305000.0,2.0,1.0,960.0,8276.0,1.0,0.0,0.0,3.0,5.0,960.0,0.0,1939.0,0.0,98027.0,47.5322,-122.03299999999999,1620.0,b'6000'
8756,8682262170.0,415000.0,2.0,1.75,1340.0,4664.0,1.0,0.0,0.0,3.0,8.0,1340.0,0.0,2004.0,0.0,98053.0,47.7182,-122.03399999999999,1350.0,b'4236'
8757,1773100755.0,520000.0,11.0,3.0,3000.0,4960.0,2.0,0.0,0.0,3.0,7.0,2400.0,600.0,1918.0,1999.0,98106.0,47.556000000000004,-122.363,1420.0,b'4960'
8758,8691390770.0,733000.0,4.0,3.5,3080.0,5974.0,2.0,0.0,0.0,3.0,9.0,3080.0,0.0,2003.0,0.0,98075.0,47.6007,-121.97399999999999,2950.0,b'5425'
8759,7771300085.0,411500.0,3.0,1.0,1130.0,8159.0,1.0,0.0,0.0,4.0,7.0,1130.0,0.0,1954.0,0.0,98133.0,47.7362,-122.333,1570.0,b'8162'
8760,9194101388.0,540000.0,3.0,1.75,2280.0,16671.0,1.5,0.0,0.0,4.0,6.0,1760.0,520.0,1909.0,0.0,98034.0,47.7096,-122.219,1850.0,b'9351'
8761,7633400110.0,270500.0,3.0,1.5,1952.0,8613.0,1.0,0.0,0.0,4.0,7.0,1652.0,300.0,1960.0,0.0,98032.0,47.3715,-122.29,1400.0,b'8712'
8762,2767704302.0,422250.0,2.0,1.5,1280.0,1256.0,2.0,0.0,0.0,3.0,8.0,1200.0,80.0,1998.0,0.0,98107.0,47.6741,-122.375,1390.0,b'1256'
8763,8562970040.0,655000.0,5.0,3.25,3690.0,12353.0,2.0,0.0,0.0,5.0,9.0,3690.0,0.0,1977.0,0.0,98155.0,47.7672,-122.292,2290.0,b'9082'
8764,8562720410.0,1200000.0,5.0,3.25,4610.0,10576.0,2.0,0.0,3.0,3.0,11.0,3310.0,1300.0,2006.0,0.0,98027.0,47.5373,-122.07,4042.0,b'8321'
8765,120069059.0,550000.0,3.0,2.5,2920.0,169448.0,2.5,0.0,0.0,3.0,9.0,2920.0,0.0,1990.0,0.0,98022.0,47.2492,-121.975,2360.0,b'326097'
8766,9828702513.0,460000.0,2.0,2.25,1230.0,929.0,2.0,0.0,0.0,3.0,8.0,1020.0,210.0,2004.0,0.0,98122.0,47.6191,-122.301,1270.0,b'1370'
8767,7812800515.0,159075.0,4.0,1.5,1580.0,6200.0,1.0,0.0,0.0,3.0,6.0,790.0,790.0,1944.0,0.0,98178.0,47.4971,-122.24,1320.0,b'6499'
8768,3363900155.0,470000.0,2.0,1.0,1220.0,4000.0,1.5,0.0,0.0,4.0,6.0,1220.0,0.0,1908.0,0.0,98103.0,47.6801,-122.354,1580.0,b'4000'
8769,9448300061.0,235000.0,2.0,1.0,1020.0,7920.0,1.0,0.0,0.0,3.0,6.0,1020.0,0.0,1939.0,0.0,98108.0,47.5558,-122.31,1530.0,b'6900'
8770,1840300100.0,309950.0,2.0,1.5,1510.0,9843.0,1.0,0.0,0.0,4.0,7.0,1510.0,0.0,1961.0,0.0,98188.0,47.4419,-122.27,1590.0,b'9368'
8771,4246000180.0,433000.0,4.0,1.75,1830.0,9600.0,1.0,0.0,0.0,4.0,7.0,1010.0,820.0,1966.0,0.0,98006.0,47.5728,-122.125,1910.0,b'11100'
8772,7856000110.0,895000.0,3.0,2.5,2750.0,10000.0,1.0,0.0,3.0,3.0,8.0,1650.0,1100.0,1967.0,0.0,98006.0,47.5644,-122.15299999999999,2490.0,b'10000'
8773,2422059111.0,291000.0,3.0,1.5,1860.0,60960.0,1.0,0.0,0.0,4.0,7.0,1140.0,720.0,1967.0,0.0,98042.0,47.3796,-122.102,2170.0,b'82764'
8774,1925069199.0,835000.0,3.0,2.5,2720.0,13124.0,2.0,0.0,0.0,3.0,9.0,2720.0,0.0,1988.0,0.0,98052.0,47.6371,-122.094,2760.0,b'16200'
8775,2771603940.0,640000.0,2.0,1.0,1360.0,5000.0,1.0,0.0,0.0,3.0,7.0,1200.0,160.0,1936.0,0.0,98199.0,47.6372,-122.39200000000001,1540.0,b'4000'
8776,6028000090.0,438000.0,3.0,2.25,2340.0,14279.0,1.0,0.0,0.0,3.0,8.0,1340.0,1000.0,1965.0,0.0,98006.0,47.5715,-122.124,2340.0,b'13600'
8777,5126310110.0,540000.0,4.0,2.5,2600.0,9935.0,2.0,0.0,0.0,3.0,8.0,2600.0,0.0,2005.0,0.0,98059.0,47.4865,-122.14200000000001,2830.0,b'7620'
8778,7520000616.0,325000.0,4.0,2.5,2090.0,7434.0,1.0,0.0,0.0,3.0,7.0,1090.0,1000.0,1993.0,0.0,98146.0,47.4962,-122.34899999999999,1260.0,b'8404'
8779,3343900120.0,380000.0,4.0,1.75,2260.0,7200.0,1.5,0.0,0.0,5.0,7.0,1360.0,900.0,1924.0,0.0,98056.0,47.5122,-122.186,1410.0,b'7465'
8780,714000195.0,510000.0,2.0,1.0,1390.0,5544.0,1.0,0.0,0.0,3.0,7.0,930.0,460.0,1947.0,0.0,98105.0,47.6696,-122.26700000000001,1710.0,b'6200'
8781,2310100230.0,380000.0,4.0,2.5,2300.0,7707.0,2.0,0.0,0.0,3.0,8.0,2300.0,0.0,2004.0,0.0,98038.0,47.3497,-122.044,2320.0,b'6035'
8782,7856600900.0,825000.0,4.0,2.5,2810.0,9800.0,1.0,0.0,0.0,4.0,8.0,1710.0,1100.0,1973.0,0.0,98006.0,47.5657,-122.149,2800.0,b'9800'
8783,926069192.0,880000.0,4.0,3.25,4060.0,52707.0,2.0,0.0,0.0,4.0,9.0,4060.0,0.0,1996.0,0.0,98077.0,47.7615,-122.041,3100.0,b'50755'
8784,3343302110.0,1800000.0,3.0,3.0,2790.0,13295.0,2.0,1.0,4.0,4.0,10.0,2370.0,420.0,1933.0,1989.0,98006.0,47.5466,-122.197,3140.0,b'11949'
8785,5100403405.0,790000.0,3.0,1.0,1290.0,6380.0,1.5,0.0,0.0,3.0,7.0,1290.0,0.0,1930.0,0.0,98115.0,47.6951,-122.319,1630.0,b'6380'
8786,3298700302.0,287000.0,2.0,1.5,720.0,4346.0,1.0,0.0,0.0,4.0,6.0,720.0,0.0,1942.0,0.0,98106.0,47.5225,-122.351,790.0,b'4346'
8787,3333001430.0,509000.0,3.0,3.0,2130.0,5000.0,1.5,0.0,0.0,3.0,7.0,1570.0,560.0,1913.0,0.0,98118.0,47.5451,-122.28399999999999,1638.0,b'4500'
8788,8849700040.0,270000.0,3.0,2.25,1750.0,8400.0,1.0,0.0,0.0,3.0,7.0,1350.0,400.0,1965.0,0.0,98188.0,47.4571,-122.272,2020.0,b'9110'
8789,3256400051.0,210000.0,3.0,2.0,960.0,9380.0,1.0,0.0,0.0,3.0,6.0,960.0,0.0,1949.0,0.0,98146.0,47.4852,-122.34299999999999,1460.0,b'9240'
8790,7283900551.0,415000.0,3.0,1.0,1570.0,11752.0,1.5,0.0,0.0,5.0,8.0,1570.0,0.0,1930.0,0.0,98133.0,47.7686,-122.348,2010.0,b'8291'
8791,5067400032.0,550000.0,3.0,2.5,3070.0,14400.0,1.0,0.0,3.0,5.0,9.0,1720.0,1350.0,1985.0,0.0,98198.0,47.3716,-122.321,2020.0,b'18211'
8792,1370801020.0,1250000.0,4.0,2.5,2920.0,5500.0,1.0,0.0,3.0,3.0,10.0,2030.0,890.0,1957.0,0.0,98199.0,47.6406,-122.412,3790.0,b'5500'
8793,3852900026.0,499950.0,3.0,1.0,1870.0,4984.0,1.0,0.0,0.0,3.0,7.0,1120.0,750.0,1955.0,0.0,98116.0,47.5771,-122.391,1650.0,b'5750'
8794,1189000025.0,659000.0,3.0,1.5,1540.0,5040.0,2.0,0.0,0.0,3.0,8.0,1540.0,0.0,1907.0,0.0,98122.0,47.6138,-122.29899999999999,1590.0,b'3600'
8795,4047200580.0,265000.0,2.0,1.5,1440.0,22081.0,2.0,0.0,0.0,3.0,7.0,1440.0,0.0,1990.0,0.0,98019.0,47.7698,-121.896,1440.0,b'19544'
8796,2607720150.0,492000.0,4.0,3.75,2810.0,10840.0,2.0,0.0,2.0,4.0,8.0,2070.0,740.0,1994.0,0.0,98045.0,47.4861,-121.804,2370.0,b'11248'
8797,5459300040.0,715000.0,4.0,2.5,2450.0,7700.0,1.0,0.0,0.0,3.0,8.0,1250.0,1200.0,1958.0,0.0,98040.0,47.5731,-122.212,2450.0,b'8000'
8798,2613200025.0,175000.0,2.0,1.0,1330.0,28270.0,1.5,0.0,0.0,3.0,6.0,1330.0,0.0,1925.0,0.0,98168.0,47.4824,-122.274,1210.0,b'6926'
8799,686050100.0,975000.0,4.0,3.5,3130.0,52322.0,2.0,0.0,0.0,3.0,9.0,2430.0,700.0,2011.0,0.0,98005.0,47.5932,-122.15899999999999,3200.0,b'5820'
8800,2117700065.0,306950.0,1.0,1.0,730.0,5005.0,1.0,0.0,0.0,4.0,5.0,730.0,0.0,1945.0,0.0,98117.0,47.6992,-122.36399999999999,1630.0,b'5667'
8801,5742600115.0,630000.0,4.0,2.0,2480.0,3680.0,1.5,0.0,0.0,4.0,7.0,1470.0,1010.0,1916.0,0.0,98116.0,47.5686,-122.39200000000001,1500.0,b'5750'
8802,2064800600.0,367500.0,3.0,1.0,1270.0,8792.0,1.0,0.0,0.0,5.0,7.0,1270.0,0.0,1969.0,0.0,98056.0,47.5351,-122.17399999999999,1780.0,b'8792'
8803,34001765.0,699950.0,3.0,3.25,2230.0,5460.0,1.0,0.0,1.0,4.0,8.0,1430.0,800.0,1977.0,0.0,98136.0,47.53,-122.38799999999999,2070.0,b'5600'
8804,1186000065.0,1000000.0,3.0,3.0,2880.0,3750.0,2.0,0.0,0.0,3.0,9.0,2220.0,660.0,1909.0,1991.0,98122.0,47.6155,-122.29,1910.0,b'4000'
8805,1687000220.0,285000.0,4.0,2.5,2434.0,4400.0,2.0,0.0,0.0,3.0,8.0,2434.0,0.0,2007.0,0.0,98001.0,47.2874,-122.28299999999999,2434.0,b'4400'
8806,7985400133.0,215000.0,2.0,1.5,1120.0,1312.0,2.0,0.0,0.0,3.0,7.0,1000.0,120.0,2004.0,0.0,98106.0,47.534,-122.36399999999999,1560.0,b'1314'
8807,3303980090.0,1050000.0,4.0,2.5,4080.0,11054.0,2.0,0.0,0.0,3.0,11.0,4080.0,0.0,2001.0,0.0,98059.0,47.5188,-122.15100000000001,3520.0,b'11914'
8808,7855200120.0,1370000.0,4.0,2.75,3720.0,9450.0,1.0,0.0,4.0,5.0,10.0,1960.0,1760.0,1962.0,0.0,98006.0,47.5627,-122.156,2900.0,b'8605'
8809,2800031.0,235000.0,3.0,1.0,1430.0,7599.0,1.5,0.0,0.0,4.0,6.0,1010.0,420.0,1930.0,0.0,98168.0,47.4783,-122.265,1290.0,b'10320'
8810,2306400040.0,604000.0,3.0,2.0,1560.0,2589.0,1.0,0.0,0.0,3.0,7.0,790.0,770.0,1923.0,2001.0,98103.0,47.6587,-122.344,1450.0,b'3893'
8811,5035300834.0,750000.0,3.0,1.75,1700.0,8400.0,1.0,0.0,0.0,3.0,8.0,1460.0,240.0,1947.0,0.0,98199.0,47.6534,-122.415,2010.0,b'7000'
8812,9542300530.0,800000.0,4.0,2.25,2510.0,9963.0,1.0,0.0,0.0,4.0,9.0,2200.0,310.0,1967.0,0.0,98005.0,47.5973,-122.177,3110.0,b'9963'
8813,9191201250.0,580000.0,5.0,2.0,2600.0,3750.0,1.5,0.0,0.0,4.0,6.0,1400.0,1200.0,1914.0,0.0,98105.0,47.6691,-122.29899999999999,1700.0,b'3750'
8814,7950300775.0,350000.0,1.0,1.0,790.0,4590.0,1.0,0.0,0.0,3.0,6.0,790.0,0.0,1911.0,0.0,98118.0,47.5677,-122.285,1070.0,b'4590'
8815,2934800025.0,353750.0,4.0,2.0,1710.0,7490.0,2.0,0.0,0.0,3.0,7.0,1320.0,390.0,1956.0,0.0,98166.0,47.4544,-122.35700000000001,1880.0,b'7704'
8816,7855400330.0,1100000.0,5.0,2.75,2660.0,8737.0,1.0,0.0,4.0,5.0,8.0,1470.0,1190.0,1969.0,0.0,98006.0,47.5667,-122.155,3280.0,b'8783'
8817,259600330.0,465000.0,4.0,2.0,1470.0,10291.0,1.0,0.0,0.0,4.0,7.0,1470.0,0.0,1963.0,0.0,98008.0,47.6316,-122.12100000000001,1460.0,b'9601'
8818,3723800409.0,568000.0,3.0,2.0,2350.0,5080.0,1.5,0.0,0.0,3.0,8.0,1780.0,570.0,1929.0,0.0,98118.0,47.5516,-122.26299999999999,1700.0,b'5080'
8819,5191100180.0,1005000.0,5.0,2.0,2440.0,3080.0,2.0,0.0,0.0,4.0,8.0,2440.0,0.0,1910.0,0.0,98112.0,47.6242,-122.306,1640.0,b'3077'
8820,257000057.0,213500.0,3.0,1.5,1150.0,11571.0,1.0,0.0,0.0,3.0,7.0,1150.0,0.0,1961.0,0.0,98168.0,47.4931,-122.29799999999999,1630.0,b'11571'
8821,1771100330.0,250000.0,3.0,2.5,1510.0,10384.0,1.0,0.0,0.0,2.0,7.0,1030.0,480.0,1976.0,0.0,98077.0,47.758,-122.071,1490.0,b'10000'
8822,1782500035.0,357000.0,2.0,1.0,870.0,4600.0,1.0,0.0,0.0,4.0,7.0,870.0,0.0,1942.0,0.0,98126.0,47.5274,-122.37899999999999,930.0,b'4600'
8823,7104100065.0,425000.0,2.0,2.0,1280.0,4095.0,2.0,0.0,0.0,4.0,8.0,1280.0,0.0,1918.0,0.0,98136.0,47.5501,-122.39299999999999,1470.0,b'5500'
8824,200500610.0,571000.0,3.0,2.5,2600.0,7465.0,2.0,0.0,0.0,3.0,9.0,2600.0,0.0,1988.0,0.0,98011.0,47.7387,-122.21700000000001,2660.0,b'7683'
8825,7199320600.0,588000.0,3.0,2.25,2030.0,7350.0,1.0,0.0,0.0,4.0,7.0,1190.0,840.0,1977.0,0.0,98052.0,47.6939,-122.126,1950.0,b'7350'
8826,3322049201.0,275000.0,4.0,1.5,1930.0,15531.0,2.0,0.0,0.0,3.0,7.0,1930.0,0.0,1979.0,0.0,98003.0,47.345,-122.296,1580.0,b'7800'
8827,5153200100.0,565000.0,3.0,2.75,3210.0,15939.0,2.0,0.0,1.0,3.0,10.0,3210.0,0.0,1998.0,0.0,98023.0,47.3357,-122.351,2870.0,b'15939'
8828,726059349.0,460000.0,3.0,1.75,1970.0,9135.0,1.0,0.0,0.0,4.0,7.0,1370.0,600.0,1961.0,0.0,98011.0,47.7603,-122.215,1880.0,b'9650'
8829,8833510230.0,603500.0,4.0,2.5,4060.0,9734.0,1.0,0.0,4.0,3.0,9.0,2150.0,1910.0,1977.0,0.0,98028.0,47.7678,-122.25399999999999,2750.0,b'10370'
8830,7298000090.0,490600.0,3.0,2.5,3316.0,11447.0,2.0,0.0,0.0,3.0,9.0,3316.0,0.0,1986.0,0.0,98023.0,47.3036,-122.34,3000.0,b'11447'
8831,3885804225.0,1010000.0,2.0,2.0,1460.0,9052.0,1.0,0.0,2.0,5.0,6.0,1460.0,0.0,1900.0,0.0,98033.0,47.6857,-122.208,2554.0,b'7834'
8832,2558600100.0,500000.0,4.0,2.0,2100.0,12620.0,1.0,0.0,0.0,4.0,7.0,2100.0,0.0,1972.0,0.0,98034.0,47.7239,-122.17299999999999,1720.0,b'7840'
8833,7697920450.0,249000.0,4.0,2.25,1830.0,6136.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,1990.0,0.0,98030.0,47.367,-122.181,1830.0,b'7664'
8834,8899200110.0,235000.0,3.0,2.0,1530.0,8700.0,1.0,0.0,0.0,4.0,7.0,1530.0,0.0,1970.0,0.0,98055.0,47.4529,-122.20700000000001,1960.0,b'7600'
8835,3992700775.0,410000.0,4.0,2.0,1490.0,13736.0,1.0,0.0,0.0,4.0,6.0,1490.0,0.0,1942.0,0.0,98125.0,47.711999999999996,-122.281,2040.0,b'7200'
8836,6384500035.0,370000.0,2.0,1.0,860.0,6050.0,1.0,0.0,0.0,3.0,7.0,860.0,0.0,1952.0,0.0,98116.0,47.5697,-122.4,1130.0,b'6050'
8837,2787700210.0,360000.0,5.0,2.5,2130.0,7111.0,1.0,0.0,0.0,3.0,7.0,1330.0,800.0,1968.0,0.0,98059.0,47.5071,-122.16,1840.0,b'7592'
8838,2524049018.0,1406890.0,5.0,2.25,3580.0,16789.0,2.0,0.0,0.0,5.0,9.0,3580.0,0.0,1966.0,0.0,98040.0,47.5364,-122.23899999999999,3390.0,b'17000'
8839,7569450090.0,298000.0,4.0,2.5,2420.0,3825.0,2.0,0.0,0.0,3.0,8.0,2420.0,0.0,2003.0,0.0,98042.0,47.3687,-122.126,1880.0,b'4250'
8840,123039570.0,485000.0,4.0,2.25,1900.0,7200.0,1.0,0.0,0.0,3.0,8.0,1370.0,530.0,1977.0,0.0,98146.0,47.5033,-122.37200000000001,2030.0,b'8008'
8841,6071300090.0,400000.0,3.0,1.75,1330.0,9143.0,1.0,0.0,0.0,3.0,7.0,1330.0,0.0,1960.0,0.0,98006.0,47.5538,-122.176,1950.0,b'10384'
8842,4221250100.0,580000.0,3.0,2.5,2150.0,4604.0,2.0,0.0,0.0,3.0,8.0,2150.0,0.0,2003.0,0.0,98075.0,47.5893,-122.01899999999999,2280.0,b'4253'
8843,8730000210.0,355000.0,2.0,2.5,1370.0,1140.0,2.0,0.0,0.0,3.0,8.0,1080.0,290.0,2009.0,0.0,98133.0,47.7055,-122.34200000000001,1340.0,b'1050'
8844,4178600100.0,650000.0,3.0,2.5,2430.0,12997.0,2.0,0.0,0.0,3.0,9.0,2430.0,0.0,1992.0,0.0,98011.0,47.744,-122.194,2720.0,b'12500'
8845,9476200485.0,261490.0,4.0,1.0,1640.0,8467.0,1.0,0.0,2.0,4.0,6.0,1220.0,420.0,1943.0,0.0,98056.0,47.4894,-122.18799999999999,1060.0,b'7396'
8846,3205400230.0,347000.0,3.0,1.0,1010.0,7200.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1968.0,0.0,98034.0,47.7225,-122.179,1120.0,b'7200'
8847,9307300100.0,485000.0,3.0,1.0,1500.0,4100.0,1.5,0.0,0.0,3.0,7.0,1370.0,130.0,1926.0,0.0,98107.0,47.6689,-122.367,1500.0,b'4100'
8848,2770600930.0,601000.0,3.0,2.5,1740.0,1251.0,2.0,0.0,0.0,3.0,9.0,1180.0,560.0,2012.0,0.0,98199.0,47.644,-122.385,1740.0,b'1625'
8849,2817900180.0,380000.0,3.0,3.25,2090.0,51212.0,1.0,0.0,0.0,3.0,8.0,1510.0,580.0,1989.0,0.0,98092.0,47.3097,-122.09899999999999,2690.0,b'40820'
8850,7504001340.0,565000.0,3.0,3.0,1850.0,12556.0,2.0,0.0,0.0,3.0,9.0,1850.0,0.0,1976.0,0.0,98074.0,47.6286,-122.053,2390.0,b'12474'
8851,3121500330.0,750000.0,3.0,2.5,2790.0,21043.0,2.0,0.0,0.0,3.0,9.0,2790.0,0.0,1993.0,0.0,98053.0,47.673,-122.03,2900.0,b'34589'
